Id,SalePrice
2842,214662.16631875519
2843,214662.16631875519
2846,214662.16631875519
2847,214662.16631875519
2849,214662.16631875519
2850,214662.16631875519
2851,214662.16631875519
2852,214662.16631875519
2853,214662.16631875519
2856,331536.61937289929
2857,214662.16631875519
2524,237456.71094721626
2525,237456.71094721626
2844,237456.71094721626
1579,243155.34710433148
2180,172096.11216791696
1585,206287.92911060853
2179,206287.92911060853
2854,206287.92911060853
1902,169073.07706183312
1904,169073.07706183312
1905,169073.07706183312
1907,169073.07706183312
1912,169073.07706183312
2206,169073.07706183312
2209,169073.07706183312
2565,169073.07706183312
2568,169073.07706183312
2569,178566.0541508384
2571,169073.07706183312
2573,169073.07706183312
2574,169073.07706183312
1899,180470.34937606368
2559,180470.34937606368
1596,203264.89400452469
1901,203264.89400452469
1906,203264.89400452469
2201,203264.89400452469
2204,203264.89400452469
2205,203264.89400452469
2208,203264.89400452469
2560,203264.89400452469
2566,203264.89400452469
2881,203264.89400452469
2882,203264.89400452469
2883,203264.89400452469
2886,214662.16631875519
1900,226059.43863298569
2200,226059.43863298569
2202,226059.43863298569
2203,226059.43863298569
2207,226059.43863298569
2561,226059.43863298569
2562,235552.41572199098
2563,226059.43863298569
2564,226059.43863298569
2878,226059.43863298569
2884,226059.43863298569
2885,226059.43863298569
1598,237456.71094721626
1911,237456.71094721626
1597,248853.98326144676
1903,248853.98326144676
1604,206287.92911060853
1915,323162.38216475263
2221,323162.38216475263
2222,206287.92911060853
2583,323162.38216475263
2895,323162.38216475263
2896,206287.92911060853
2567,362826.706403752
1570,169073.07706183312
1572,169073.07706183312
1573,339604.16837995691
1574,141044.81786903925
1587,104775.00000000012
1588,169073.07706183312
1591,169073.07706183312
1849,169073.07706183312
1850,169073.07706183312
1852,169073.07706183312
1890,169073.07706183312
1892,169073.07706183312
1893,169073.07706183312
1895,169073.07706183312
2153,169073.07706183312
2184,141044.81786903925
2186,169073.07706183312
2189,169073.07706183312
2195,169073.07706183312
2493,169073.07706183312
2494,141044.81786903925
2495,169073.07706183312
2501,169073.07706183312
2544,141044.81786903925
2546,169073.07706183312
2550,285947.53011597722
2552,169073.07706183312
2556,169073.07706183312
2557,141044.81786903925
2820,169073.07706183312
2825,169073.07706183312
2826,169073.07706183312
2861,169073.07706183312
2863,169073.07706183312
2870,169073.07706183312
1586,185146.37954060239
2152,180470.34937606368
2197,180470.34937606368
2499,180470.34937606368
2805,180470.34937606368
2872,185146.37954060239
2555,191867.62169029412
1569,203264.89400452469
1571,203264.89400452469
1589,203264.89400452469
1842,203264.89400452469
1896,203264.89400452469
2151,203264.89400452469
2193,203264.89400452469
2194,203264.89400452469
2497,203264.89400452469
2502,203264.89400452469
2503,203264.89400452469
2545,203264.89400452469
2821,203264.89400452469
2827,203264.89400452469
2867,203264.89400452469
2868,203264.89400452469
2869,203264.89400452469
2871,175236.63481173082
2873,203264.89400452469
1851,214662.16631875519
2155,214662.16631875519
2188,214662.16631875519
2549,214662.16631875519
2862,214662.16631875519
2864,219338.1964832939
2822,226059.43863298569
2859,226059.43863298569
2823,231758.07479010097
1590,237456.71094721626
2187,237456.71094721626
2196,237456.71094721626
2547,237456.71094721626
2824,237456.71094721626
2185,243155.34710433148
2543,243155.34710433148
1840,248853.98326144676
1841,248853.98326144676
1894,248853.98326144676
2154,248853.98326144676
2190,248853.98326144676
2191,248853.98326144676
2548,248853.98326144676
2553,248853.98326144676
2554,248853.98326144676
2860,248853.98326144676
1853,283045.80020413833
2500,283045.80020413833
2866,251877.0183675306
1891,274671.56299599161
2551,274671.56299599161
2865,391546.01605013572
2192,362826.706403752
1467,169073.07706183312
1469,169073.07706183312
1483,169073.07706183312
1636,169073.07706183312
1938,169073.07706183312
1946,169073.07706183312
1948,169073.07706183312
2258,169073.07706183312
2260,169073.07706183312
2317,169073.07706183312
2320,285947.53011597722
2325,285947.53011597722
2626,169073.07706183312
2669,285947.53011597722
1463,214662.16631875519
1464,214662.16631875519
1466,214662.16631875519
1468,214662.16631875519
1486,214662.16631875519
1627,214662.16631875519
1628,214662.16631875519
1634,214662.16631875519
1635,214662.16631875519
1637,214662.16631875519
1684,214662.16631875519
1685,214662.16631875519
1688,214662.16631875519
1689,214662.16631875519
1690,214662.16631875519
1691,214662.16631875519
1692,214662.16631875519
1694,214662.16631875519
1696,214662.16631875519
1934,214662.16631875519
1935,214662.16631875519
1936,214662.16631875519
1937,214662.16631875519
1941,214662.16631875519
1942,214662.16631875519
1988,214662.16631875519
1989,214662.16631875519
1990,214662.16631875519
1992,214662.16631875519
1993,214662.16631875519
1994,214662.16631875519
1995,214662.16631875519
2255,214662.16631875519
2256,214662.16631875519
2257,214662.16631875519
2259,214662.16631875519
2312,331536.61937289929
2313,214662.16631875519
2314,331536.61937289929
2315,331536.61937289929
2316,331536.61937289929
2318,331536.61937289929
2319,331536.61937289929
2327,214662.16631875519
2328,214662.16631875519
2329,214662.16631875519
2330,214662.16631875519
2620,214662.16631875519
2621,214662.16631875519
2622,214662.16631875519
2623,214662.16631875519
2624,331536.61937289929
2667,331536.61937289929
2668,331536.61937289929
2670,331536.61937289929
2671,331536.61937289929
2676,214662.16631875519
2677,214662.16631875519
2678,331536.61937289929
1485,237456.71094721626
1629,237456.71094721626
1633,237456.71094721626
1687,237456.71094721626
1693,237456.71094721626
1695,237456.71094721626
1697,237456.71094721626
2253,237456.71094721626
2254,237456.71094721626
2323,237456.71094721626
2324,237456.71094721626
2326,237456.71094721626
2265,362826.706403752
1614,206287.92911060853
2242,206287.92911060853
1615,251877.0183675306
1616,251877.0183675306
1617,251877.0183675306
2243,251877.0183675306
2247,251877.0183675306
2602,251877.0183675306
2604,251877.0183675306
2605,223848.75917473668
2907,251877.0183675306
2911,251877.0183675306
2913,251877.0183675306
2914,251877.0183675306
2915,251877.0183675306
2916,251877.0183675306
2244,274671.56299599161
2245,274671.56299599161
2603,274671.56299599161
2910,274671.56299599161
1611,169073.07706183312
1612,169073.07706183312
1613,169073.07706183312
1618,173749.10722637188
1619,169073.07706183312
1623,169073.07706183312
1920,141044.81786903925
1927,169073.07706183312
1928,169073.07706183312
2223,169073.07706183312
2226,169073.07706183312
2239,169073.07706183312
2246,169073.07706183312
2248,169073.07706183312
2249,169073.07706183312
2250,169073.07706183312
2585,169073.07706183312
2586,169073.07706183312
2587,169073.07706183312
2600,169073.07706183312
2608,169073.07706183312
2611,141044.81786903925
2612,169073.07706183312
2613,169073.07706183312
2614,169073.07706183312
2897,169073.07706183312
2899,169073.07706183312
2905,498242.37696486071
2908,169073.07706183312
2912,169073.07706183312
2917,169073.07706183312
1622,203264.89400452469
1605,214662.16631875519
1621,214662.16631875519
1624,214662.16631875519
1917,214662.16631875519
1932,214662.16631875519
1933,214662.16631875519
2224,214662.16631875519
2609,214662.16631875519
2919,214662.16631875519
1606,237456.71094721626
1930,237456.71094721626
2588,237456.71094721626
2607,237456.71094721626
2900,237456.71094721626
1918,243155.34710433148
1919,243155.34710433148
1929,243155.34710433148
1931,243155.34710433148
2241,247831.37726887024
2584,243155.34710433148
2589,243155.34710433148
2606,243155.34710433148
2610,243155.34710433148
2918,243155.34710433148
1607,253530.01342598547
1620,248853.98326144676
2225,248853.98326144676
2238,172096.11216791696
2898,248853.98326144676
2906,172096.11216791696
2909,248853.98326144676
2240,206287.92911060853
2601,206287.92911060853
1475,283045.80020413833
